# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=176807474
# chain_id=1
# iter=2000
# warmup=500
# save_warmup=1
# thin=1
# refresh=10
# stepsize=0.01
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.7
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=12
# sampler_t=NUTS(diag_e)
# sample_file=temp/tmp_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_std_curve_0,beta_std_curve_1,sigma_std_curve,envir_concentration.1,envir_concentration.2,envir_concentration.3,envir_concentration.4,envir_concentration.5,envir_concentration.6,envir_concentration.7,envir_concentration.8,envir_concentration.9,envir_concentration.10,envir_concentration.11,envir_concentration.12,envir_concentration.13,envir_concentration.14,envir_concentration.15,envir_concentration.16,envir_concentration.17,envir_concentration.18,envir_concentration.19,envir_concentration.20,envir_concentration.21,envir_concentration.22,envir_concentration.23,envir_concentration.24,envir_concentration.25,envir_concentration.26,envir_concentration.27,envir_concentration.28,envir_concentration.29,envir_concentration.30,envir_concentration.31,envir_concentration.32,envir_concentration.33,envir_concentration.34,envir_concentration.35,envir_concentration.36,envir_concentration.37,envir_concentration.38,envir_concentration.39,envir_concentration.40,envir_concentration.41,envir_concentration.42,envir_concentration.43,envir_concentration.44,envir_concentration.45,envir_concentration.46,envir_concentration.47,envir_concentration.48,envir_concentration.49,envir_concentration.50,envir_concentration.51,envir_concentration.52,envir_concentration.53,envir_concentration.54,envir_concentration.55,envir_concentration.56,sigma_envir_qPCR,mu_std_curve.1,mu_std_curve.2,mu_std_curve.3,mu_std_curve.4,mu_std_curve.5,mu_qPCR_envir.1,mu_qPCR_envir.2,mu_qPCR_envir.3,mu_qPCR_envir.4,mu_qPCR_envir.5,mu_qPCR_envir.6,mu_qPCR_envir.7,mu_qPCR_envir.8,mu_qPCR_envir.9,mu_qPCR_envir.10,mu_qPCR_envir.11,mu_qPCR_envir.12,mu_qPCR_envir.13,mu_qPCR_envir.14,mu_qPCR_envir.15,mu_qPCR_envir.16,mu_qPCR_envir.17,mu_qPCR_envir.18,mu_qPCR_envir.19,mu_qPCR_envir.20,mu_qPCR_envir.21,mu_qPCR_envir.22,mu_qPCR_envir.23,mu_qPCR_envir.24,mu_qPCR_envir.25,mu_qPCR_envir.26,mu_qPCR_envir.27,mu_qPCR_envir.28,mu_qPCR_envir.29,mu_qPCR_envir.30,mu_qPCR_envir.31,mu_qPCR_envir.32,mu_qPCR_envir.33,mu_qPCR_envir.34,mu_qPCR_envir.35,mu_qPCR_envir.36,mu_qPCR_envir.37,mu_qPCR_envir.38,mu_qPCR_envir.39,mu_qPCR_envir.40,mu_qPCR_envir.41,mu_qPCR_envir.42,mu_qPCR_envir.43,mu_qPCR_envir.44,mu_qPCR_envir.45,mu_qPCR_envir.46,mu_qPCR_envir.47,mu_qPCR_envir.48,mu_qPCR_envir.49,mu_qPCR_envir.50,mu_qPCR_envir.51,mu_qPCR_envir.52,mu_qPCR_envir.53,mu_qPCR_envir.54,mu_qPCR_envir.55,mu_qPCR_envir.56
-61.7291,0.98663,0.151712,5,63,0,88.3221,39.2654,-3.04865,0.866802,0.555272,1.10288,1.20408,1.24724,0.961819,0.953033,1.6126,1.20404,0.817425,0.861606,0.887078,0.269681,-0.0258074,0.1657,0.482588,0.542103,0.177047,0.719953,0.609429,0.0636499,0.408002,0.0189009,-0.157846,0.254206,1.09966,1.28038,1.25738,0.0451422,-0.389085,1.24472,1.37007,0.875611,0.765644,1.91729,1.90954,1.29242,1.38506,1.88034,-0.414817,1.42224,0.565153,0.694521,0.871378,0.698369,0.664177,1.45192,1.02052,0.480856,0.766807,1.29766,1.2695,-1.3718,0.244331,-0.891943,0.59211,0.801868,0.0585183,24.0221,27.0708,30.1194,33.1681,36.2167,37.5725,35.9031,35.5945,35.463,36.3331,36.3599,34.3491,35.5947,36.7733,36.6386,36.561,38.4432,39.344,38.7602,37.7941,37.6127,38.7256,37.0705,37.4074,39.0713,38.0215,39.2077,39.7466,38.4904,35.9129,35.3619,35.4321,39.1277,40.4515,35.4707,35.0885,36.5959,36.9312,33.4202,33.4438,35.3252,35.0428,33.5329,40.53,34.9295,37.5424,37.148,36.6088,37.1363,37.2405,34.839,36.1542,37.7994,36.9276,35.3093,35.3951,43.4475,38.5205,41.9846,37.4602,36.8208
-66.6463,0.649361,0.151712,5,31,0,86.9758,39.1194,-2.86862,0.88255,0.230036,0.875708,1.00619,1.41783,1.55157,0.689479,1.16079,1.31522,0.899036,0.728118,0.725556,0.45335,0.375342,0.412972,0.213128,0.0914504,0.623546,0.8059,0.0646185,0.10557,0.297334,-0.58809,0.389562,0.311391,1.41551,1.21499,1.44466,0.653606,0.158417,1.22124,1.13224,1.19097,0.273067,2.01482,1.87477,1.28703,1.28319,1.8896,-0.315032,1.8974,0.690894,0.761334,0.85482,0.856245,0.448918,1.51331,1.15398,0.854204,1.08158,1.41311,1.18772,-0.493451,0.0563604,-1.2197,0.445126,1.04036,0.162042,24.7763,27.6449,30.5136,33.3822,36.2508,38.4595,36.6073,36.233,35.0522,34.6685,37.1416,35.7895,35.3466,36.5404,37.0307,37.0381,37.8189,38.0427,37.9348,38.508,38.8571,37.3307,36.8076,38.9341,38.8166,38.2665,40.8064,38.0019,38.2262,35.0589,35.6341,34.9752,37.2445,38.665,35.6161,35.8714,35.703,38.3361,33.3397,33.7414,35.4274,35.4384,33.6989,40.0231,33.6765,37.1375,36.9354,36.6673,36.6632,37.8316,34.7783,35.8091,36.669,36.0168,35.0658,35.7123,40.5349,38.9577,42.6183,37.8425,36.135
-72.2348,0.991284,0.151712,5,31,0,107.339,38.9065,-2.84559,0.893312,0.941885,1.05746,1.38745,1.08739,0.789713,1.34533,1.1709,0.789273,0.866571,0.898903,0.417286,0.126999,-0.125429,-0.193491,0.516439,0.403808,0.0909876,0.675984,0.344647,0.304954,0.445707,0.17728,-0.184379,0.282543,0.602031,1.31305,1.46268,0.26335,-0.203554,1.38553,1.44398,0.87761,0.747319,1.79687,1.92591,1.38889,1.79214,1.54825,-0.34273,1.41074,0.63048,0.819308,0.843045,0.753644,0.545401,1.09554,0.459639,0.600915,0.401815,1.07824,1.25163,-1.47256,0.093215,-0.622172,0.827207,0.890103,0.305573,24.6785,27.5241,30.3697,33.2153,36.0609,36.2263,35.8974,34.9584,35.8122,36.6593,35.0782,35.5746,36.6605,36.4406,36.3486,37.7191,38.5451,39.2634,39.4571,37.4369,37.7574,38.6476,36.9829,37.9258,38.0387,37.6382,38.402,39.4311,38.1025,37.1933,35.1701,34.7443,38.1571,39.4857,34.9638,34.7975,36.4092,36.7799,33.7933,33.4261,34.9543,33.8068,34.5008,39.8817,34.8921,37.1124,36.5751,36.5075,36.7619,37.3545,35.789,37.5985,37.1965,37.7631,35.8382,35.3449,43.0968,38.6412,40.6769,36.5526,36.3736
-76.5009,0.987673,0.151712,5,31,0,102.719,39.0958,-2.81447,0.916397,0.114825,0.69674,0.987306,1.33028,1.44408,0.637452,1.07494,1.03327,0.848876,0.676819,0.671476,0.377293,0.384303,0.438907,0.0537547,0.511231,0.598005,0.69203,-0.0826388,-0.0353189,0.381713,-0.7827,0.32354,0.133524,1.41305,1.18113,1.41086,0.60327,0.233826,1.1424,1.14191,1.04556,0.322006,2.02638,1.90595,1.2047,1.12347,1.86427,-0.575807,1.95773,0.782365,0.691867,1.03251,0.974972,0.131963,1.34493,1.14842,1.00218,1.0118,1.52456,1.17807,-1.00268,0.206198,-1.11695,0.341168,1.21559,0.00619413,25.0234,27.8379,30.6524,33.4669,36.2813,38.7726,37.1348,36.3171,35.3518,35.0315,37.3017,36.0704,36.1877,36.7067,37.1909,37.2059,38.0339,38.0142,37.8605,38.9445,37.657,37.4127,37.1481,39.3284,39.1952,38.0215,41.2987,38.1852,38.72,35.1188,35.7715,35.125,37.3979,38.4377,35.8805,35.8819,36.1531,38.1895,33.3926,33.7316,35.7052,35.9338,33.8489,40.7164,33.5858,36.8939,37.1486,36.1898,36.3518,38.7244,35.3105,35.8636,36.2752,36.2481,34.805,35.7801,41.9178,38.5155,42.2394,38.1356,35.6745
-79.7416,0.991045,0.151712,5,31,0,108.663,39.1543,-2.86551,1.01796,0.522368,0.500765,1.15367,0.836431,1.55081,1.24312,1.14186,1.11657,0.709151,0.668871,0.0884613,0.325463,-0.160826,0.259806,0.267985,0.0367982,0.561009,1.25345,0.0456588,-0.0338555,0.626659,-0.206895,-0.0746967,0.480034,1.05383,1.11349,1.70047,0.269487,-0.558421,1.25464,1.2711,0.976118,0.402794,2.12494,2.31746,1.47838,1.64391,1.56616,-0.225254,1.84528,0.518061,0.896512,1.02777,0.862459,0.741877,1.3877,1.20379,1.39387,0.687423,1.09279,1.50139,-1.03033,-0.205237,-0.95607,-0.149031,0.842283,0.0737252,24.8267,27.6922,30.5577,33.4233,36.2888,37.6574,37.7193,35.8484,36.7575,34.7104,35.5921,35.8823,35.9547,37.1222,37.2376,38.9008,38.2217,39.6151,38.4098,38.3864,39.0488,37.5467,35.5625,39.0234,39.2513,37.3586,39.7471,39.3683,37.7787,36.1345,35.9636,34.2816,38.3821,40.7544,35.5591,35.5119,36.3572,38.0001,33.0652,32.5136,34.918,34.4436,34.6664,39.7997,33.8666,37.6698,36.5853,36.2092,36.6829,37.0284,35.1778,35.7048,35.1601,37.1845,36.0229,34.852,42.1067,39.7424,41.8939,39.5813,36.7407
-67.9765,0.975206,0.151712,5,31,0,107.96,38.9487,-2.81793,0.856951,0.653746,1.28367,1.27456,1.45596,1.09096,0.869029,1.30132,1.09741,1.10723,0.840177,0.795767,0.353328,0.166296,0.0251803,0.511534,0.447631,-0.0162315,0.599835,-0.0182962,-0.352235,0.174563,-0.395566,0.0266019,0.0994979,1.17473,1.45634,1.38459,0.70322,0.0315847,1.32756,1.5185,1.23185,0.209723,1.91242,1.9345,1.33323,1.23925,1.85572,-0.621076,1.70365,0.610064,0.529509,0.70918,0.862707,0.070119,1.11102,0.536702,0.16481,0.750647,1.65136,1.06837,-1.22559,0.138794,-1.38622,0.954019,0.999443,0.0385212,24.8591,27.677,30.4949,33.3128,36.1308,37.1065,35.3314,35.3571,34.8459,35.8744,36.4998,35.2817,35.8563,35.8286,36.5811,36.7063,37.953,38.4801,38.8777,37.5072,37.6873,38.9944,37.2584,39.0002,39.9413,38.4568,40.0634,38.8737,38.6683,35.6384,34.8448,35.047,36.9671,38.8597,35.2077,34.6697,35.4774,38.3577,33.5596,33.4974,35.1917,35.4566,33.7194,40.6988,34.1479,37.2296,37.4566,36.9503,36.5176,38.7511,35.8179,37.4363,38.4843,36.8334,34.2953,35.9381,42.4023,38.5576,42.855,36.2603,36.1323
-64.6393,0.968996,0.151712,5,31,0,93.4543,39.4107,-3.01252,0.860711,0.474394,0.678325,1.17389,1.29984,1.19485,0.930102,1.07599,1.02185,0.658786,0.770673,0.578936,0.204794,-0.0302282,0.183604,0.244841,0.138803,0.714293,0.931649,0.333101,0.654555,0.560301,-0.195867,0.0752542,0.646729,1.05244,1.43228,1.52655,0.084479,-0.088662,1.32883,1.09728,0.876505,0.623461,2.00323,1.98312,1.54932,1.70606,1.73392,-0.0915134,1.57935,0.717485,1.15703,0.975066,0.858748,0.982869,1.4864,1.07191,1.81662,0.806356,1.20102,1.4151,-0.819451,0.161203,-0.771343,0.400298,0.877417,0.110708,24.3482,27.3607,30.3732,33.3857,36.3982,37.9816,37.3673,35.8744,35.495,35.8112,36.6088,36.1693,36.3324,37.4261,37.0891,37.6667,38.7938,39.5018,38.8576,38.6732,38.9926,37.2589,36.6041,38.4073,37.4389,37.7228,40.0008,39.184,37.4625,36.2403,35.096,34.812,39.1562,39.6778,35.4076,36.1052,36.7703,37.5326,33.376,33.4366,34.7434,34.2712,34.1873,39.6864,34.6529,37.2493,35.9252,36.4733,36.8238,36.4498,34.9329,36.1816,33.9382,36.9816,35.7927,35.1477,41.8794,38.9251,41.7344,38.2048,36.7675
-72.5371,0.805426,0.151712,5,31,0,106.888,39.3304,-2.86736,0.888447,0.285832,0.730638,1.12426,1.15509,1.02772,1.0469,0.962811,0.919825,0.459412,0.795612,0.648027,0.425916,0.138187,0.0644698,0.47277,0.205808,0.664374,0.841533,0.228505,0.451257,0.585894,-0.15994,-0.100412,0.406894,1.27196,1.63394,1.7743,0.216945,-0.268779,1.09219,0.974183,1.02771,0.31908,2.03895,1.94434,1.4558,1.36329,1.91812,-0.454745,1.89375,1.1126,1.23106,1.13804,1.01886,0.633738,1.09954,0.98525,1.54353,0.902572,1.44631,1.42908,-1.07334,0.563626,-0.624427,0.712156,1.04718,0.253181,24.9936,27.861,30.7283,33.5957,36.463,38.5108,37.2354,36.1068,36.0183,36.3836,36.3286,36.5697,36.6929,38.0131,37.0491,37.4723,38.1092,38.9342,39.1455,37.9748,38.7403,37.4254,36.9174,38.6752,38.0365,37.6504,39.789,39.6183,38.1637,35.6832,34.6453,34.2428,38.7083,40.1011,36.1987,36.5371,36.3836,38.4155,33.484,33.7553,35.1561,35.4214,33.8305,40.6343,33.9003,36.1402,35.8005,36.0672,36.409,37.5132,36.1776,36.5053,34.9045,36.7424,35.1833,35.2327,42.408,37.7143,41.1209,37.2884,36.3278
-73.9102,1,0.151712,5,31,0,97.5835,39.1476,-2.9684,1.00888,0.365557,0.976115,1.30545,1.01022,0.939388,1.00972,1.03932,1.12667,0.592083,1.33947,0.790105,0.225629,0.00275059,-0.227201,0.532225,0.0743891,0.394489,0.727824,-0.0370372,0.041567,0.631639,-0.168011,-0.300209,0.439185,0.796417,1.2136,1.34001,0.377564,0.0802355,1.1278,1.09256,0.907475,0.381432,1.98869,2.03409,1.45719,1.45238,1.43097,-0.564557,1.85882,0.843471,0.679329,0.935707,1.00036,0.261216,1.30953,0.436583,0.537631,0.628257,1.28785,0.881921,-0.982646,-0.816827,-0.80008,0.692923,0.939707,0.0747969,24.3056,27.274,30.2424,33.2108,36.1792,38.0625,36.2501,35.2725,36.1488,36.3591,36.1503,36.0624,35.8032,37.39,35.1715,36.8022,38.4778,39.1394,39.822,37.5677,38.9268,37.9766,36.9871,39.2575,39.0242,37.2726,39.6463,40.0387,37.8439,36.7835,35.5451,35.1699,38.0268,38.9094,35.7998,35.9044,36.4538,38.0153,33.2443,33.1096,34.8221,34.8363,34.8999,40.8234,33.6298,36.6438,37.1311,36.37,36.1781,38.3722,35.2604,37.8516,37.5517,37.2827,35.3247,36.5297,42.0645,41.5722,41.5225,37.0907,36.3581
-63.0235,0.977273,0.151712,5,31,0,98.4241,39.26,-3.0041,0.753658,0.668339,1.10067,0.993794,1.3407,1.29424,0.712097,1.19572,0.702949,0.957592,0.330155,0.387983,0.237948,0.155447,0.257103,0.18831,0.081649,0.298733,0.751142,0.298798,0.267264,0.256904,-0.53325,-0.104723,0.0272038,1.14021,1.3145,1.51514,0.333625,-0.0323952,1.41467,1.42546,1.09258,0.547643,1.82346,1.7895,1.15408,1.44396,1.92594,-0.281394,1.60714,0.523903,0.835333,0.719914,0.713718,0.668125,1.24171,1.24178,0.959095,0.846387,1.2686,1.40066,-1.00284,0.922981,-1.07725,0.574661,0.90361,0.140655,24.2394,27.2435,30.2476,33.2518,36.2559,37.2522,35.9534,36.2745,35.2324,35.3719,37.1207,35.6679,37.1482,36.3833,38.2681,38.0944,38.5451,38.793,38.4876,38.6943,39.0147,38.3625,37.0034,38.3623,38.4571,38.4882,40.8619,39.5746,39.1782,35.8347,35.3111,34.7083,38.2577,39.3573,35.0101,34.9777,35.9777,37.6148,33.7821,33.8841,35.793,34.9221,33.4742,40.1053,34.4319,37.6861,36.7505,37.0973,37.1159,37.2528,35.5297,35.5295,36.3787,36.7173,35.449,35.0522,42.2726,36.4872,42.4961,37.5336,36.5454
-79.2073,0.707316,0.151712,5,31,0,104.15,39.1785,-2.93375,1.04852,0.570008,0.704062,1.34284,1.10124,0.846329,1.20418,0.987372,1.29165,0.833252,1.35,0.605804,0.166509,-0.172259,-0.206073,0.346222,0.374222,0.179284,0.720613,-0.136533,0.00991527,0.362496,-0.178584,0.0581226,0.163767,0.869636,1.07839,1.39821,0.293955,0.0215329,1.17798,1.10688,0.966161,0.28669,2.07273,2.06145,1.51347,1.62791,1.79573,-0.473039,1.74164,0.646081,0.758845,0.898504,0.878186,0.192585,1.45704,0.831868,1.06117,0.43393,1.23091,0.865619,-1.02074,-0.779583,-1.41953,-0.129749,0.857422,0.00216633,24.5098,27.4436,30.3773,33.311,36.2448,37.5063,37.113,35.239,35.9478,36.6956,35.6458,36.2818,35.3892,36.734,35.218,37.4013,38.69,39.6839,39.7831,38.1628,38.0807,38.6526,37.0644,39.5791,39.1494,38.1151,39.7025,39.008,38.6981,36.6272,36.0148,35.0765,38.3161,39.1154,35.7226,35.9312,36.3441,38.3375,33.0977,33.1308,34.7384,34.4027,33.9103,40.5663,34.069,37.2831,36.9523,36.5426,36.6022,38.6135,34.9039,36.738,36.0653,37.9055,35.5674,36.639,42.1731,41.4656,43.3431,39.5592,36.6631
-61.3182,0.9705,0.151712,5,31,0,97.5328,39.2495,-3.01215,0.76751,0.594391,1.16825,1.09009,1.19443,1.40093,0.810526,1.14563,0.6337,0.749967,0.399099,0.630678,0.36823,0.167584,0.250536,0.391303,0.284104,0.366488,0.509084,0.371277,0.254231,0.300697,-0.411845,0.135372,0.0552727,1.12327,1.33036,1.51196,0.476465,0.12645,1.40825,1.38412,0.939729,0.732118,1.76369,1.72296,1.03381,1.32504,1.62204,-0.396368,1.57369,0.725001,0.700626,0.582303,0.751348,0.787314,1.21582,0.921356,0.43035,0.763411,1.38395,1.43084,-0.651536,0.415583,-1.24821,1.16454,0.642536,0.203333,24.1888,27.2009,30.2131,33.2252,36.2374,37.4591,35.7306,35.966,35.6517,35.0297,36.8081,35.7987,37.3407,36.9905,38.0474,37.3498,38.1403,38.7447,38.4949,38.0708,38.3937,38.1456,37.7161,38.1312,38.4837,38.3438,40.49,38.8418,39.083,35.8661,35.2423,34.6953,37.8143,38.8686,35.0076,35.0803,36.4189,37.0443,33.937,34.0597,36.1355,35.2583,34.3637,40.4434,34.5093,37.0657,37.1391,37.4955,36.9863,36.878,35.5873,36.4742,37.9532,36.95,35.0808,34.9396,41.212,37.9977,43.0093,35.7418,37.3141
-69.7073,0.961883,0.151712,5,31,0,93.9148,39.1318,-2.87719,0.979417,0.463846,0.673245,1.31107,1.27057,0.815991,1.20065,1.17217,1.25546,1.00101,1.30951,0.49702,0.128971,-0.159362,-0.0328468,0.330132,0.424594,0.377612,0.977692,-0.051651,0.0584801,0.431913,-0.217161,-0.0235647,0.583189,0.92631,1.19178,1.37968,0.44234,-0.0988555,1.17591,1.14784,1.13721,0.24764,2.10959,2.11232,1.655,1.62996,1.7755,-0.200193,1.70259,0.452831,0.809656,1.06224,0.992821,0.173974,1.39214,0.793572,1.16635,0.667928,1.34657,0.963391,-1.37917,-0.221974,-0.845661,0.0901809,1.10739,0.0106528,24.7459,27.6231,30.5003,33.3775,36.2547,37.7973,37.1948,35.3596,35.4762,36.7841,35.6774,35.7593,35.5197,36.2518,35.3641,37.7018,38.7608,39.5904,39.2264,38.182,37.9102,38.0454,36.3188,39.2805,38.9636,37.8892,39.7567,39.1996,37.4539,36.4667,35.7029,35.1623,37.8592,39.4163,35.7485,35.8293,35.8599,38.4193,33.0622,33.0543,34.3701,34.4421,34.0234,39.7078,34.2332,37.829,36.8023,36.0756,36.2753,38.6313,35.1264,36.8486,35.776,37.2101,35.2575,36.36,43.1,39.7705,41.565,38.8724,35.9457
-59.3714,0.99577,0.151712,5,31,0,88.9025,39.137,-2.95038,0.720279,0.748122,1.19403,1.07984,1.18673,1.45939,0.799423,1.08922,0.653819,0.755339,0.42474,0.665066,0.41007,0.120825,0.299363,0.383627,0.215538,0.334685,0.546126,0.288942,0.286004,0.324313,-0.313286,0.0790967,0.0617387,1.09889,1.49566,1.45413,0.454847,0.0980212,1.41759,1.32048,0.949805,0.69993,1.72761,1.79891,1.03112,1.3051,1.70106,-0.471256,1.62397,0.816935,0.735124,0.711206,0.713656,0.723606,1.22808,1.00142,0.550805,0.750728,1.20431,1.39519,-0.668391,0.500734,-1.19195,1.0805,0.725267,0.20386,24.3851,27.3355,30.2859,33.2363,36.1867,36.9298,35.6142,35.9511,35.6357,34.8313,36.7784,35.9234,37.208,36.9085,37.8839,37.1748,37.9272,38.7806,38.2538,38.0052,38.5011,38.1496,37.5258,38.2845,38.2932,38.1802,40.0613,38.9037,38.9549,35.8949,34.7243,34.8468,37.7951,38.8478,34.9546,35.2411,36.3347,37.072,34.0399,33.8296,36.0948,35.2865,34.1183,40.5274,34.3457,36.7268,36.9681,37.0387,37.0315,37.0021,35.5137,36.1825,37.5119,36.9221,35.5838,35.0207,41.109,37.6597,42.6537,35.9492,36.9972
-62.8634,0.941221,0.151712,4,15,0,91.2448,39.2169,-2.97194,0.775779,0.246383,0.893863,1.02348,1.09102,1.35164,0.719141,0.932141,0.755182,1.0539,0.956344,0.469724,0.0575621,0.0332538,-0.0487257,0.537096,0.175927,0.581346,1.02588,-0.284317,0.389103,0.362024,-0.281176,0.0384132,0.253851,0.933231,1.23503,1.41254,0.138397,-0.222706,1.22591,1.12437,0.981777,0.703668,2.04308,1.78981,1.32101,1.61994,1.63249,-0.589953,1.45918,0.476632,0.98607,1.05568,0.985717,0.56296,1.4762,0.717222,1.04272,0.783061,1.4379,1.22936,-1.31354,-0.158156,-0.690598,0.608793,0.989522,0.275787,24.3572,27.3291,30.301,33.273,36.2449,38.4846,36.5604,36.1751,35.9744,35.1999,37.0796,36.4466,36.9725,36.0847,36.3747,37.8209,39.0458,39.1181,39.3617,37.6207,38.694,37.4892,36.168,40.0619,38.0605,38.141,40.0525,39.1027,38.4625,36.4434,35.5464,35.0189,38.8056,39.8788,35.5735,35.8753,36.2991,37.1256,33.145,33.8977,35.2909,34.4025,34.3652,40.9702,34.8803,37.8004,36.2863,36.0795,36.2874,37.5438,34.8297,37.0853,36.118,36.8897,34.9435,35.5633,43.1206,39.6869,41.2693,37.4076,36.2761
-71.2907,0.791917,0.151712,5,31,0,98.5066,39.0652,-3.00857,0.969051,0.725272,0.980769,1.36866,1.36668,0.818205,1.25517,1.35643,0.920841,0.646586,0.630044,0.684474,0.517512,-0.0735678,0.136544,0.138776,0.194931,0.0878864,0.375595,0.667187,-0.121396,0.376687,-0.341814,0.0116876,0.315587,1.09106,1.31144,1.45054,0.800896,0.248819,1.317,1.38117,1.09502,0.270803,1.69024,1.94142,1.28401,1.29314,1.7083,0.0127507,1.81291,0.870347,0.55357,0.411161,0.721282,0.386224,1.04461,0.737029,0.426353,0.658305,1.14939,1.16601,-0.759907,0.448825,-1.39308,0.660577,0.849791,0.0195489,24.0223,27.0309,30.0395,33.048,36.0566,36.8831,36.1145,34.9475,34.9534,36.6036,35.2889,34.9843,36.2948,37.1199,37.1696,37.0059,37.5082,39.2865,38.6544,38.6477,38.4787,38.8008,37.9352,37.0579,39.4304,37.9319,40.0935,39.03,38.1157,35.7827,35.1196,34.7011,36.6556,38.3166,35.1029,34.9098,35.7707,38.2504,33.98,33.2243,35.2022,35.1747,33.9256,39.0268,33.6109,36.4467,37.3997,37.8282,36.8952,37.9032,35.9224,36.8478,37.7825,37.0846,35.6072,35.5572,41.3514,37.7149,43.2564,37.0778,36.5085
-65.2519,0.918588,0.151712,5,31,0,101.256,39.3298,-3.03219,0.883118,0.504012,0.894694,1.42342,1.29129,0.851084,1.14106,1.08156,0.820943,0.420766,0.924179,1.00466,0.265885,0.0707382,0.0341957,0.630629,0.333262,0.342922,0.728717,0.458948,0.328822,0.564251,0.0298143,-0.0547048,0.270201,1.25032,1.27603,1.50467,0.396996,-0.182534,1.38252,1.10278,0.822071,0.387883,1.9128,2.00972,1.09849,1.23796,1.53959,-0.493095,1.92341,0.409435,0.647534,0.587069,0.802433,0.371641,1.17254,0.607166,0.804228,0.681629,1.45509,1.43515,-1.14654,0.621288,-0.886276,0.582682,0.794258,0.080073,24.1689,27.2011,30.2333,33.2655,36.2977,37.8016,36.617,35.0138,35.4144,36.7492,35.8699,36.0503,36.8406,38.054,36.5276,36.2835,38.5236,39.1154,39.2262,37.4177,38.3193,38.29,37.1202,37.9382,38.3328,37.6189,39.2394,39.4957,38.5105,35.5386,35.4607,34.7674,38.1261,39.8833,35.1378,35.986,36.8372,38.1537,33.5299,33.236,35.999,35.5761,34.6615,40.825,33.4977,38.0884,37.3664,37.5497,36.8967,38.203,35.7745,37.4888,36.8913,37.263,34.9177,34.9782,42.8064,37.446,42.0172,37.563,36.9215
-62.7516,0.976179,0.151712,5,31,0,95.1538,38.7608,-2.80878,0.850273,0.514791,0.830128,1.27042,1.08794,1.29334,0.91396,1.12742,0.890366,0.9992,0.625304,0.415849,0.0842318,-0.312258,-0.118674,0.268214,0.19268,0.256274,0.819294,0.297612,0.156035,0.324907,-0.691691,-0.176174,0.157312,1.21645,1.10287,1.24134,0.613192,0.0548451,1.15743,1.24671,0.632637,0.486627,1.92135,1.62895,1.51979,1.75841,1.82784,-0.578799,1.57892,0.633449,0.740984,0.588162,0.529706,0.445074,1.39538,1.05287,0.565862,0.555089,1.23079,1.41366,-1.30542,-0.273839,-1.24134,0.814814,0.985741,0.0251994,24.717,27.5257,30.3345,33.1433,35.9521,37.3149,36.4292,35.1925,35.7051,35.1282,36.1937,35.5942,36.26,35.9543,37.0045,37.5928,38.5243,39.6379,39.0942,38.0075,38.2197,38.041,36.4596,37.9249,38.3226,37.8483,40.7037,39.2557,38.319,35.3441,35.6631,35.2742,37.0385,38.6068,35.5099,35.2591,36.9839,37.394,33.3642,34.1855,34.4921,33.8219,33.6268,40.3866,34.326,36.9816,36.6796,37.1088,37.273,37.5107,34.8415,35.8036,37.1715,37.2017,35.3038,34.7902,42.4275,39.53,42.2475,36.4722,35.9921
-66.8515,0.961251,0.151712,5,31,0,89.9672,38.7392,-2.88252,0.913873,0.13377,0.845209,1.14599,1.31047,0.689083,1.03114,1.14142,0.485613,0.347056,0.715072,0.316778,0.00485299,0.0449037,0.241348,0.392375,0.343349,0.28097,0.369509,0.0587867,-0.0356357,0.288185,-0.30359,0.0509205,0.211825,0.868391,1.33305,1.10868,0.0621413,-0.401641,1.14591,0.977495,0.869016,0.357003,1.48843,1.98784,0.968315,1.37703,1.4175,-0.0425339,1.43787,0.594249,0.452934,0.943123,0.848461,0.469562,1.23139,1.11522,0.428402,0.678882,1.22569,0.909228,-0.966067,-0.255065,-1.03214,0.959219,0.637091,0.139025,24.3266,27.2091,30.0916,32.9741,35.8567,38.3536,36.3029,35.4359,34.9617,36.7529,35.7669,35.449,37.3394,37.7388,36.678,37.8261,38.7252,38.6097,38.0435,37.6082,37.7495,37.9293,37.6741,38.5697,38.8419,37.9085,39.6143,38.5924,38.1286,36.236,34.8966,35.5434,38.5601,39.8969,35.4361,35.9215,36.2342,37.7101,34.4487,33.0092,35.948,34.7699,34.6532,38.8618,34.5945,37.0263,37.4336,36.0206,36.2935,37.3857,35.1897,35.5245,37.5043,36.7823,35.2061,36.1183,41.5239,39.4744,41.7143,35.9742,36.9028
