# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=176807474
# chain_id=3
# iter=2000
# warmup=500
# save_warmup=1
# thin=1
# refresh=10
# stepsize=0.01
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.7
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=12
# sampler_t=NUTS(diag_e)
# sample_file=temp/tmp_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_std_curve_0,beta_std_curve_1,sigma_std_curve,envir_concentration.1,envir_concentration.2,envir_concentration.3,envir_concentration.4,envir_concentration.5,envir_concentration.6,envir_concentration.7,envir_concentration.8,envir_concentration.9,envir_concentration.10,envir_concentration.11,envir_concentration.12,envir_concentration.13,envir_concentration.14,envir_concentration.15,envir_concentration.16,envir_concentration.17,envir_concentration.18,envir_concentration.19,envir_concentration.20,envir_concentration.21,envir_concentration.22,envir_concentration.23,envir_concentration.24,envir_concentration.25,envir_concentration.26,envir_concentration.27,envir_concentration.28,envir_concentration.29,envir_concentration.30,envir_concentration.31,envir_concentration.32,envir_concentration.33,envir_concentration.34,envir_concentration.35,envir_concentration.36,envir_concentration.37,envir_concentration.38,envir_concentration.39,envir_concentration.40,envir_concentration.41,envir_concentration.42,envir_concentration.43,envir_concentration.44,envir_concentration.45,envir_concentration.46,envir_concentration.47,envir_concentration.48,envir_concentration.49,envir_concentration.50,envir_concentration.51,envir_concentration.52,envir_concentration.53,envir_concentration.54,envir_concentration.55,envir_concentration.56,sigma_envir_qPCR,mu_std_curve.1,mu_std_curve.2,mu_std_curve.3,mu_std_curve.4,mu_std_curve.5,mu_qPCR_envir.1,mu_qPCR_envir.2,mu_qPCR_envir.3,mu_qPCR_envir.4,mu_qPCR_envir.5,mu_qPCR_envir.6,mu_qPCR_envir.7,mu_qPCR_envir.8,mu_qPCR_envir.9,mu_qPCR_envir.10,mu_qPCR_envir.11,mu_qPCR_envir.12,mu_qPCR_envir.13,mu_qPCR_envir.14,mu_qPCR_envir.15,mu_qPCR_envir.16,mu_qPCR_envir.17,mu_qPCR_envir.18,mu_qPCR_envir.19,mu_qPCR_envir.20,mu_qPCR_envir.21,mu_qPCR_envir.22,mu_qPCR_envir.23,mu_qPCR_envir.24,mu_qPCR_envir.25,mu_qPCR_envir.26,mu_qPCR_envir.27,mu_qPCR_envir.28,mu_qPCR_envir.29,mu_qPCR_envir.30,mu_qPCR_envir.31,mu_qPCR_envir.32,mu_qPCR_envir.33,mu_qPCR_envir.34,mu_qPCR_envir.35,mu_qPCR_envir.36,mu_qPCR_envir.37,mu_qPCR_envir.38,mu_qPCR_envir.39,mu_qPCR_envir.40,mu_qPCR_envir.41,mu_qPCR_envir.42,mu_qPCR_envir.43,mu_qPCR_envir.44,mu_qPCR_envir.45,mu_qPCR_envir.46,mu_qPCR_envir.47,mu_qPCR_envir.48,mu_qPCR_envir.49,mu_qPCR_envir.50,mu_qPCR_envir.51,mu_qPCR_envir.52,mu_qPCR_envir.53,mu_qPCR_envir.54,mu_qPCR_envir.55,mu_qPCR_envir.56
-60.6579,0.997378,0.114757,5,31,0,87.0881,39.0165,-2.87652,0.839493,0.616806,1.11026,1.32835,0.807116,1.26022,0.900392,1.40585,0.784608,0.815444,0.751695,0.524396,0.198244,0.100326,0.0589032,0.248964,0.108991,0.281349,0.782019,0.0324752,0.141014,0.150265,-0.583813,0.0693108,0.0577779,1.28729,1.50706,1.64463,0.661694,0.104509,1.53838,1.22572,1.00336,0.506978,1.68578,1.97714,1.11183,1.20883,1.79569,-0.572479,1.66087,0.709237,0.709223,0.671633,0.795379,0.0614718,1.22891,0.781092,0.451336,0.762568,1.17357,0.920929,-1.18504,0.0541208,-1.22045,0.243016,0.697862,0.201672,24.6339,27.5104,30.3869,33.2634,36.14,37.2422,35.8228,35.1955,36.6948,35.3915,36.4265,34.9725,36.7595,36.6708,36.8542,37.508,38.4462,38.7279,38.847,38.3003,38.703,38.2072,36.767,38.9231,38.6109,38.5842,40.6958,38.8171,38.8503,35.3136,34.6814,34.2857,37.1131,38.7159,34.5913,35.4907,36.1303,37.5582,34.1673,33.3292,35.8183,35.5393,33.8511,40.6632,34.239,36.9763,36.9764,37.0845,36.7286,38.8397,35.4815,36.7697,37.7182,36.8229,35.6407,36.3674,42.4253,38.8608,42.5271,38.3174,37.0091
-68.9939,0.964681,0.114757,5,31,0,104.694,38.8387,-2.91136,0.997569,0.404097,0.619042,0.844429,1.39333,1.07963,0.833171,0.971057,0.652171,0.765332,0.692577,0.491272,0.0176615,-0.115279,0.118803,0.298182,0.302512,0.304343,0.558739,0.174008,0.0473311,0.464391,-0.296323,-0.0410502,-0.0573518,0.54763,0.906891,1.11984,0.0710871,-0.170912,0.816093,1.22095,0.998723,0.357465,2.02121,1.50943,1.41977,1.68074,1.44376,-0.149035,1.67683,0.460577,0.770387,0.904263,0.807783,0.727788,1.32761,0.904426,0.378044,0.484239,1.34268,1.36196,-0.739842,-0.0741999,-1.13485,0.999539,0.982792,0.0609133,24.2819,27.1932,30.1046,33.016,35.9273,37.6622,37.0364,36.3803,34.7822,35.6955,36.413,36.0116,36.94,36.6105,36.8224,37.4084,38.7873,39.1743,38.4928,37.9706,37.958,37.9526,37.212,38.3321,38.7009,37.4867,39.7014,38.9582,39.0057,37.2443,36.1984,35.5784,38.6317,39.3363,36.4628,35.2841,35.9311,37.798,32.9542,34.4442,34.7052,33.9454,34.6354,39.2726,33.9568,37.4978,36.5958,36.2061,36.4869,36.7198,34.9736,36.2056,37.7381,37.4289,34.9297,34.8735,40.9926,39.0547,42.1427,35.9287,35.9774
-69.3501,0.96179,0.114757,5,31,0,95.4923,38.8579,-2.80499,0.748492,0.420445,0.866734,1.15728,1.02616,0.989242,0.920038,1.46603,0.684646,0.378347,0.573077,0.455604,0.501934,-0.168885,-0.180641,0.205696,0.32058,-0.10803,0.630706,0.0815996,0.426191,0.197573,-0.456728,0.060291,0.395795,1.03318,1.26817,1.35849,0.440527,0.32939,1.17434,1.35893,1.11604,0.328372,2.11758,1.71432,1.23368,0.993492,1.6055,-0.831181,1.58218,0.633676,0.75094,0.526137,0.762853,0.427535,1.28695,1.08823,0.577361,0.761552,1.24657,1.27145,-1.57108,0.591361,-1.2923,0.801613,0.732206,0.268693,24.8329,27.6379,30.4429,33.2479,36.0529,37.6785,36.4267,35.6117,35.9795,36.083,36.2772,34.7457,36.9374,37.7966,37.2504,37.5799,37.4499,39.3316,39.3646,38.2809,37.9586,39.1609,37.0887,38.629,37.6624,38.3037,40.139,38.6887,37.7477,35.9598,35.3007,35.0473,37.6222,37.9339,35.5639,35.0461,35.7274,37.9368,32.9181,34.0492,35.3974,36.0711,34.3544,41.1893,34.4199,37.0804,36.7515,37.3821,36.7181,37.6586,35.248,35.8054,37.2384,36.7217,35.3613,35.2914,43.2647,37.1991,42.4828,36.6093,36.804
-83.2801,0.98536,0.114757,5,31,0,103.303,38.9771,-2.90756,1.04998,0.399883,0.736642,1.31144,1.04696,1.10796,0.791536,0.871724,0.630516,1.35705,0.937198,0.558485,-0.120094,0.159117,0.274295,0.349885,0.0689572,0.661974,0.638214,0.276531,-0.291355,0.541093,-0.240201,-0.131538,-0.5238,0.882059,1.17455,1.48163,0.308685,-0.671582,1.25174,0.894407,0.761924,0.608038,1.48468,1.65269,1.21261,1.76846,1.50619,0.0493698,1.5477,0.570643,1.23791,0.920545,0.760953,0.322223,0.979391,0.200309,0.350197,0.574167,1.35735,1.18298,-0.659521,-0.537297,-0.937618,0.368926,0.967971,0.021327,24.4393,27.3468,30.2544,33.1619,36.0695,37.8144,36.8352,35.164,35.933,35.7556,36.6756,36.4425,37.1438,35.0314,36.2521,37.3532,39.3262,38.5144,38.1795,37.9598,38.7766,37.0523,37.1214,38.173,39.8242,37.4038,39.6755,39.3595,40.5,36.4124,35.562,34.6691,38.0795,40.9297,35.3375,36.3765,36.7617,37.2092,34.6603,34.1718,35.4513,33.8351,34.5977,38.8335,34.477,37.3179,35.3778,36.3005,36.7645,38.0402,36.1294,38.3947,37.9588,37.3076,35.0305,35.5375,40.8947,40.5393,41.7032,37.9044,36.1626
-86.4062,0.983304,0.114757,5,31,0,122.415,38.0983,-2.47947,0.89834,0.293332,0.714579,0.993348,1.37223,0.926796,0.876986,0.935666,1.07947,0.132649,0.368124,0.230122,0.256797,-0.647208,-0.586978,-0.0155727,0.0170144,-0.412225,0.357753,-0.452814,0.0881199,-0.278218,-0.749091,-0.488576,0.142299,0.70085,1.084,1.1988,0.0810965,0.0666227,1.10127,1.20902,1.0223,-0.0409428,2.28506,2.2217,1.17352,0.96728,1.78556,-1.41122,1.59303,0.338696,-0.151118,0.495874,0.594542,0.218831,1.31246,1.00756,1.01173,0.493772,1.06337,0.966343,-2.08774,-0.39377,-1.94719,0.508869,0.531252,0.148894,25.701,28.1805,30.6599,33.1394,35.6189,37.371,36.3266,35.6354,34.6959,35.8004,35.9239,35.7784,35.4218,37.7694,37.1856,37.5278,37.4616,39.7031,39.5537,38.1369,38.0561,39.1204,37.2113,39.2211,37.8798,38.7882,39.9557,39.3097,37.7455,36.3606,35.4106,35.1259,37.8973,37.9331,35.3678,35.1006,35.5636,38.1998,32.4326,32.5897,35.1886,35.7,33.6711,41.5974,34.1485,37.2585,38.473,36.8688,36.6242,37.5557,34.8441,35.6001,35.5898,36.874,35.4617,35.7023,43.2748,39.0747,42.9263,36.8366,36.7811
-96.127,0.992462,0.114757,5,31,0,116.48,37.929,-2.40366,1.15371,0.37933,1.06381,1.16435,1.54628,0.668056,0.777294,1.1645,1.29331,0.166092,0.619496,0.0882427,-0.105708,-0.776865,-0.575187,-0.0472813,-0.0703339,0.0239595,0.302927,-0.728301,-0.205074,-0.31325,-0.668193,-0.433389,0.295865,0.672026,0.872677,1.37484,0.32268,-0.0488164,1.05026,0.953121,1.31648,0.39569,2.08434,1.69574,1.19872,1.00283,1.90029,-0.612347,1.93818,0.532012,-0.149006,0.431058,0.161,0.237192,1.23756,0.62299,1.17004,0.676715,1.24231,0.730213,-2.04572,-0.799231,-1.42731,0.0786761,0.536389,0.0585649,25.9107,28.3144,30.718,33.1217,35.5253,37.0172,35.372,35.1303,34.2123,36.3232,36.0607,35.1299,34.8203,37.5298,36.4399,37.7169,38.1831,39.7963,39.3116,38.0427,38.0981,37.8714,37.2009,39.6796,38.4219,38.682,39.5351,38.9707,37.2178,36.3137,35.8314,34.6244,37.1534,38.0463,35.4045,35.638,34.7646,36.9779,32.919,33.853,35.0477,35.5185,33.3614,39.4009,33.2703,36.6502,38.2872,36.8929,37.542,37.3589,34.9543,36.4315,35.1166,36.3024,34.9429,36.1738,42.8462,39.8501,41.3598,37.7399,36.6397
-93.2062,0.907932,0.114757,5,31,0,127.893,38.1619,-2.46553,0.996155,0.940579,0.805254,1.30618,1.46243,0.716595,0.860532,1.13543,1.10742,0.628164,0.515604,0.313029,-0.0263174,-0.467719,-0.758631,-0.0405045,0.142511,-0.176976,0.360729,-0.777284,0.0534866,-0.0578559,-0.679687,-0.255575,0.18371,0.323427,1.1733,1.53651,0.222957,-0.495031,1.2718,1.21905,1.53624,0.497502,2.08445,1.50352,0.972858,1.21866,1.79716,-0.470628,1.53802,0.489231,0.198656,0.253674,0.413565,-0.0817822,0.929553,0.151188,0.946848,0.888787,1.14492,1.03298,-2.22267,-0.572515,-1.70814,-0.557508,0.471662,0.0498644,25.8342,28.2998,30.7653,33.2308,35.6963,35.8428,36.1765,34.9415,34.5562,36.3951,36.0402,35.3624,35.4315,36.6131,36.8906,37.3901,38.2268,39.315,40.0323,38.2617,37.8105,38.5982,37.2725,40.0783,38.03,38.3045,39.8377,38.792,37.7089,37.3645,35.2691,34.3736,37.6122,39.3824,35.0262,35.1563,34.3742,36.9353,33.0226,34.4549,35.7633,35.1572,33.7309,39.3222,34.3698,36.9557,37.6721,37.5364,37.1422,38.3635,35.87,37.7891,35.8274,35.9705,35.339,35.615,43.6419,39.5734,42.3733,39.5364,36.999
-87.8667,0.996418,0.114757,5,31,0,128.968,38.1175,-2.67114,1.01168,0.407035,0.535581,1.16409,0.75344,0.681254,1.00421,1.28271,0.639696,0.866875,0.506391,-0.124062,-0.311859,-0.579929,-0.135982,-0.0549943,0.121986,-0.284452,0.401225,0.0403275,-0.124518,-0.082858,-0.759159,-0.168826,0.469258,0.773993,1.33669,1.30619,0.23614,0.275334,1.09929,0.898689,0.898154,-0.64934,1.72446,1.54877,0.691815,1.10499,1.59672,-0.785823,1.76035,0.736472,-0.0443931,0.188526,0.657142,-0.0769991,1.01585,0.614033,-0.110217,0.867632,1.20826,1.001,-1.37819,-0.111483,-1.33748,0.647175,0.493765,0.0458605,24.7618,27.433,30.1041,32.7753,35.4464,37.0303,36.6869,35.0081,36.105,36.2978,35.4352,34.6912,36.4088,35.802,36.7649,38.4489,38.9506,39.6666,38.4808,38.2644,37.7917,38.8773,37.0458,38.0098,38.4501,38.3389,40.1454,38.5685,36.8641,36.0501,34.5471,34.6285,37.4868,37.3821,35.1812,35.717,35.7184,39.852,33.5113,33.9806,36.2696,35.1659,33.8525,40.2166,33.4154,36.1503,38.2361,37.614,36.3622,38.3232,35.4041,36.4774,38.4119,35.8,34.8901,35.4437,41.7989,38.4153,41.6901,36.3888,36.7986
-80.9327,0.973467,0.114757,5,31,0,114.403,38.2133,-2.69212,1.02942,0.795595,0.853478,1.13815,1.19789,1.14353,0.931547,1.36066,0.716162,1.05362,0.464955,-0.0540041,-0.375225,-0.251412,-0.212809,-0.256786,0.133225,0.0880932,0.391354,0.00410747,-0.297572,-0.0111009,-0.816408,-0.282219,0.208151,0.673679,1.19267,1.24707,0.0395265,0.174627,0.836149,0.922749,0.910129,-0.377164,1.86827,1.5762,0.677041,0.992206,1.4864,-0.823857,1.66159,0.812963,0.232104,0.52788,0.544321,0.237635,1.01472,0.941609,0.178032,0.693973,1.27951,0.860749,-1.6944,-0.118264,-1.69177,0.296217,0.846493,0.0739341,24.7527,27.4448,30.1369,32.829,35.5212,36.0714,35.9156,35.1493,34.9884,35.1348,35.7054,34.5502,36.2853,35.3768,36.9616,38.3587,39.2234,38.8901,38.7862,38.9046,37.8546,37.9761,37.1597,38.2022,39.0144,38.2432,40.4112,38.9731,37.6529,36.3997,35.0025,34.856,38.1069,37.7432,35.9623,35.7291,35.7631,39.2287,33.1837,33.97,36.3906,35.5421,34.2117,40.4312,33.7401,36.0247,37.5884,36.7922,36.7479,37.5735,35.4815,35.6784,37.734,36.345,34.7687,35.896,42.7748,38.5317,42.7677,37.4158,35.9344
-77.0719,0.994602,0.114757,5,31,0,105.329,38.2399,-2.73577,0.812327,-0.313473,0.939546,1.11841,1.02627,0.521701,0.636623,0.39607,0.493741,0.146733,0.657315,0.0293251,0.208676,-0.300386,-0.190937,0.312558,-0.155917,-0.0979729,0.523701,-0.351312,0.118881,0.200689,-0.514378,-0.29092,0.325481,0.625972,1.18361,1.25393,0.363015,-0.352944,1.31385,0.82673,0.637015,0.605711,1.64541,1.92766,1.26679,1.46522,1.44395,-0.697261,1.3682,-0.00423748,0.390586,0.402766,0.513732,0.171239,1.18587,0.803723,1.29586,0.282995,0.977106,0.864596,-1.37653,-0.243982,-1.34479,0.363045,0.554682,0.130011,24.5611,27.2969,30.0326,32.7684,35.5042,39.0975,35.6695,35.1802,35.4323,36.8127,36.4983,37.1564,36.8892,37.8385,36.4417,38.1597,37.669,39.0617,38.7623,37.3848,38.6665,38.508,36.8072,39.201,37.9147,37.6909,39.6471,39.0358,37.3495,36.5274,35.0018,34.8095,37.2468,39.2055,34.6455,35.9782,36.4972,36.5828,33.7385,32.9663,34.7743,34.2314,34.2896,40.1475,34.4968,38.2515,37.1714,37.138,36.8345,37.7715,34.9957,36.0411,34.6948,37.4657,35.5668,35.8746,42.0058,38.9074,41.9189,37.2467,36.7224
-81.9342,0.988907,0.114757,5,31,0,111.065,38.4031,-2.69959,1.02743,0.797367,0.69785,0.565844,0.926353,0.977847,1.25622,0.964183,0.786266,0.737804,0.545226,0.236935,-0.0849861,-0.156391,-0.285783,-0.0854913,-0.0090221,0.557119,0.49534,0.409783,0.00322126,0.256008,-0.573699,-0.356661,0.248233,1.09026,1.41971,1.27842,-0.134397,0.0228099,1.23949,0.624069,1.23246,0.0104073,1.40782,1.80885,0.86888,1.40939,1.82556,-0.816341,1.38498,0.463697,0.225696,0.312163,0.701458,0.128524,1.21019,1.08471,0.648431,0.48882,0.79995,1.14901,-1.3992,0.0393331,-1.53622,-0.0426399,0.736123,0.00549661,24.9052,27.6048,30.3044,33.004,35.7035,36.2506,36.5192,36.8756,35.9024,35.7634,35.0119,35.8002,36.2805,36.4114,36.9312,37.7635,38.6326,38.8253,39.1746,38.6339,38.4275,36.8991,37.0659,37.2969,38.3944,37.712,39.9519,39.366,37.733,35.4599,34.5705,34.9519,38.766,38.3416,35.057,36.7184,35.076,38.375,34.6026,33.52,36.0575,34.5984,33.4749,40.6069,34.6643,37.1513,37.7939,37.5604,36.5095,38.0562,35.1361,35.4749,36.6526,37.0835,36.2436,35.3013,42.1804,38.297,42.5503,38.5182,36.4159
-80.6414,0.972225,0.114757,5,31,0,110.747,38.3356,-2.67086,0.971159,0.213173,0.770082,0.730631,1.04522,0.912376,1.15809,0.734874,0.886415,0.842086,0.249632,0.168669,-0.284816,-0.278165,0.231024,0.0366989,-0.0523368,0.455294,0.158599,0.220484,-0.285858,0.131173,-0.872666,-0.409307,0.320182,1.10046,1.23473,1.29223,-0.087077,0.25005,1.06647,0.8081,0.966666,-0.322233,1.56625,2.03832,0.944244,1.32598,1.78425,-0.817751,1.54315,0.715306,0.695143,0.311378,0.695488,-0.0621036,0.827046,0.983106,0.620616,0.531209,1.21034,1.05202,-1.48878,-0.331372,-1.42461,0.0472479,0.717767,0.00828417,24.9813,27.6522,30.323,32.9939,35.6647,37.7662,36.2788,36.3842,35.544,35.8988,35.2425,36.3728,35.9681,36.0865,37.6688,37.8851,39.0963,39.0785,37.7185,38.2376,38.4754,37.1196,37.912,37.7467,39.0991,37.9852,40.6663,39.4288,37.4804,35.3964,35.0378,34.8842,38.5681,37.6677,35.4872,36.1773,35.7538,39.1962,34.1523,32.8915,35.8136,34.7941,33.5701,40.5197,34.2141,36.4251,36.4789,37.5039,36.478,38.5014,36.1267,35.7098,36.678,36.9168,35.1029,35.5258,42.3119,39.2206,42.1405,38.2094,36.4185
-82.8578,0.922491,0.114757,5,31,0,108.709,38.3871,-2.62174,0.90491,0.547876,0.749433,1.12116,0.984369,0.898178,0.490927,1.2233,0.539306,0.489518,0.991976,0.566689,-0.0354206,-0.0624956,-0.503009,-0.10701,0.221094,-0.311148,0.81212,-0.364278,0.0842712,0.115172,-0.0391021,0.0592765,-0.48089,0.567264,1.01131,1.2541,0.455477,-0.79189,1.1778,1.41937,0.669558,0.870107,2.02702,1.63136,1.39639,1.39945,1.40823,-0.56438,1.50746,0.185861,0.472402,0.942539,0.57644,0.631311,1.43201,0.3815,0.483364,0.47434,1.1074,1.05947,-1.28402,-0.00609473,-1.28914,0.67149,0.697232,0.0135255,25.2784,27.9002,30.5219,33.1436,35.7654,36.9507,36.4223,35.4477,35.8064,36.0323,37.1,35.1799,36.9732,37.1037,35.7864,36.9014,38.48,38.551,39.7059,38.6677,37.8075,39.2029,36.258,39.3422,38.1662,38.0852,38.4896,38.2317,39.6479,36.8999,35.7357,35.0992,37.193,40.4632,35.2992,34.6659,36.6317,36.1059,33.0728,34.1101,34.7261,34.7181,34.6951,39.8668,34.4349,37.8998,37.1486,35.916,36.8758,36.732,34.6328,37.3869,37.1199,37.1435,35.4838,35.6095,41.7535,38.4031,41.7669,36.6267,36.5592
-81.54,1,0.114757,5,31,0,116.757,38.6927,-2.85954,0.971201,0.487087,0.427548,1.37121,0.95972,0.78591,0.300999,1.18603,0.605386,0.536976,0.465909,0.474971,0.15958,-0.0039472,-0.0580718,0.00593945,0.109479,0.000958435,0.688801,0.023705,0.115549,0.187681,-0.295239,0.111112,-0.224679,0.391568,1.4271,1.36836,0.307079,-0.262688,0.994731,1.03823,1.13795,1.01198,2.31464,1.75105,0.91815,1.21813,1.72175,-0.55318,1.59156,0.305917,0.373878,0.809491,0.763169,1.07999,0.995465,0.638099,0.837082,0.30191,1.15076,1.11011,-1.38351,-0.304819,-1.22103,0.595814,0.645592,0.0225928,24.395,27.2545,30.1141,32.9736,35.8332,37.2999,37.4701,34.7717,35.9483,36.4454,37.832,35.3012,36.9616,37.1572,37.3604,37.3345,38.2364,38.704,38.8588,38.6757,38.3796,38.69,36.723,38.6249,38.3623,38.156,39.5369,38.375,39.3352,37.573,34.6118,34.7798,37.8146,39.4439,35.8482,35.7238,35.4387,35.7989,32.0739,33.6855,36.0672,35.2094,33.7693,40.2745,34.1416,37.8179,37.6236,36.3779,36.5104,35.6044,35.8461,36.868,36.299,37.8294,35.402,35.5183,42.6489,39.5643,42.1843,36.9889,36.8466
-95.7189,0.840774,0.114757,5,31,0,124.716,38.2956,-2.49942,1.04495,0.960287,0.738196,1.19109,0.937446,1.82499,0.483829,1.03184,0.798923,1.05996,0.48218,-0.060008,0.201088,-0.154663,0.770702,0.358505,-0.429509,0.145613,0.520054,-0.258599,-0.314941,0.312057,-0.166091,-0.411524,0.220149,1.05151,1.1443,1.57287,0.374681,-0.187776,1.25758,1.47199,0.695918,0.223482,2.00723,1.86115,1.52414,1.50958,1.98304,-0.89147,1.52876,0.489531,0.37947,1.12861,0.539745,0.226362,1.38715,1.00632,0.187796,0.355584,0.837705,0.981175,-1.42773,-0.256292,-1.80253,1.09999,0.454534,0.00731945,25.7985,28.2979,30.7973,33.2968,35.7962,35.8954,36.4505,35.3186,35.9525,33.7342,37.0863,35.7166,36.2988,35.6463,37.0904,38.4456,37.793,38.6822,36.3693,37.3995,39.3691,37.9316,36.9958,38.9419,39.0828,37.5156,38.7107,39.3242,37.7454,35.6674,35.4355,34.3643,37.3591,38.7649,35.1524,34.6165,36.5562,37.737,33.2787,33.6438,34.4861,34.5225,33.3391,40.5237,34.4746,37.0721,37.3471,35.4747,36.9465,37.7298,34.8285,35.7804,37.8262,37.4068,36.2018,35.8432,41.8641,38.9362,42.8009,35.5463,37.1595
-88.5512,0.998346,0.114757,5,31,0,119.128,38.75,-2.91589,0.866264,0.217829,0.943288,1.01398,1.26703,0.240556,1.1038,0.903854,0.841303,0.529111,0.621872,0.829362,-0.026594,0.0355741,-1.0001,0.512192,0.201883,0.251381,0.734553,0.23458,-0.0236136,0.143153,-0.000727654,0.20229,0.082342,0.849794,1.12264,1.2435,0.459546,-0.231865,0.972473,0.995796,0.99358,0.689564,1.72291,1.82471,1.17469,1.183,1.6357,-0.477054,1.56403,0.579646,0.919373,0.218055,0.810107,0.501184,0.928937,0.409293,1.07697,0.827354,1.52183,1.24018,-0.621649,0.090609,-1.16608,-0.169339,0.887882,0.232918,24.1706,27.0865,30.0023,32.9182,35.8341,38.1148,35.9995,35.7934,35.0555,38.0486,35.5314,36.1145,36.2969,37.2072,36.9367,36.3317,38.8276,38.6463,41.6662,37.2565,38.1613,38.017,36.6081,38.066,38.8189,38.3326,38.7521,38.1602,38.5099,36.2721,35.4765,35.1241,37.41,39.4261,35.9144,35.8464,35.8528,36.7393,33.7262,33.4294,35.3247,35.3005,33.9805,40.1411,34.1895,37.0598,36.0692,38.1142,36.3878,37.2886,36.0413,37.5566,35.6097,36.3375,34.3125,35.1338,40.5627,38.4858,42.1502,39.2438,36.161
-82.3217,0.9982,0.114757,5,31,0,123.77,38.8789,-2.87637,0.877824,0.499207,0.758952,0.925887,1.1792,0.246698,1.10364,0.924876,0.894321,0.68577,0.560691,0.730731,0.136208,0.13007,-0.92975,0.454193,0.206714,0.263272,0.699261,0.108211,0.0832496,0.214531,0.0101886,0.0021782,0.0691936,0.921462,1.03993,1.2676,0.503353,-0.317492,0.961405,1.16846,0.839429,0.684403,1.86855,1.92386,1.13638,1.2171,1.54272,-0.536949,1.67473,0.537305,0.889859,0.224542,0.762366,0.471474,1.10156,0.315888,1.05636,0.944564,1.31932,1.09758,-0.78466,0.182836,-1.06539,-0.308851,0.846602,0.266383,24.4971,27.3734,30.2498,33.1262,36.0025,37.443,36.6959,36.2157,35.4871,38.1693,35.7044,36.2186,36.3065,36.9064,37.2662,36.7771,38.4871,38.5048,41.5532,37.5725,38.2843,38.1216,36.8676,38.5677,38.6395,38.2618,38.8496,38.8726,38.6799,36.2284,35.8877,35.2328,37.4311,39.7921,36.1136,35.518,36.4644,36.9103,33.5043,33.3452,35.6103,35.3781,34.4415,40.4234,34.0618,37.3334,36.3193,38.233,36.6861,37.5228,35.7104,37.9703,35.8404,36.162,35.0841,35.7219,41.1359,38.353,41.9433,39.7673,36.4438
-80.5758,0.996719,0.114757,5,31,0,111.57,38.7651,-2.77254,0.964402,0.81591,0.905532,1.3047,1.57634,1.43673,0.553283,1.29793,0.868686,1.00456,0.741884,0.101084,0.0674659,-0.0890808,0.708064,-0.0321458,-0.00246039,0.311275,0.647426,0.0961213,-0.160713,0.145501,-0.918292,-0.188316,0.23761,1.06454,1.03334,1.32344,0.363085,0.704941,1.21126,1.15221,1.06791,0.192094,1.94351,1.70285,1.51074,1.33876,1.40604,-0.477858,1.41558,0.450408,0.675364,1.02654,0.708124,0.217968,1.17548,1.28283,0.0836989,0.708957,1.31178,0.990496,-1.49734,-0.127537,-1.6746,0.964215,0.723298,0.0187721,24.9024,27.6749,30.4474,33.22,35.9925,36.5029,36.2544,35.1477,34.3946,34.7817,37.2311,35.1665,36.3566,35.9799,36.7082,38.4848,38.578,39.012,36.8019,38.8542,38.7719,37.902,36.97,38.4986,39.2106,38.3617,41.3111,39.2872,38.1063,35.8136,35.9001,35.0958,37.7584,36.8106,35.4068,35.5705,35.8042,38.2325,33.3766,34.0438,34.5765,35.0533,34.8668,40.0899,34.8403,37.5163,36.8926,35.9189,36.8018,38.1607,35.506,35.2084,38.533,36.7994,35.1281,36.0189,42.9165,39.1187,43.4079,36.0917,36.7597
-79.9758,0.987332,0.114757,5,31,0,104.373,38.7823,-2.71182,1.00902,0.950908,0.823632,1.0668,1.54542,1.33343,0.458716,1.22217,0.607587,1.1466,0.789445,0.296754,0.0608697,0.179165,0.370876,0.144489,-0.134679,0.280559,0.647034,0.0476981,0.0818922,0.22114,-0.951706,-0.127395,0.0913375,1.10136,1.17678,1.28379,0.341302,0.486548,1.39898,1.04718,1.05196,0.269628,2.12568,1.74379,1.37205,1.12598,1.70935,-0.678711,1.56276,0.68571,0.935779,1.25895,0.782296,0.355644,1.36186,1.25466,0.0145606,0.716194,1.24784,0.926182,-1.42352,-0.0663286,-1.57098,0.673787,0.518802,0.025701,25.2232,27.935,30.6468,33.3586,36.0705,36.2036,36.5487,35.8893,34.5914,35.1663,37.5383,35.468,37.1346,35.6729,36.6414,37.9775,38.6172,38.2964,37.7765,38.3905,39.1475,38.0215,37.0276,38.6529,38.5602,38.1826,41.3631,39.1278,38.5346,35.7956,35.5911,35.3009,37.8567,37.4628,34.9885,35.9425,35.9296,38.0511,33.0178,34.0534,35.0615,35.7288,34.1468,40.6228,34.5443,36.9228,36.2446,35.3682,36.6608,37.8178,35.0892,35.3799,38.7428,36.8401,35.3984,36.2706,42.6426,38.9622,43.0425,36.9551,37.3754
