# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=176807474
# chain_id=2
# iter=2000
# warmup=500
# save_warmup=1
# thin=1
# refresh=10
# stepsize=0.01
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.7
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=12
# sampler_t=NUTS(diag_e)
# sample_file=temp/tmp_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_std_curve_0,beta_std_curve_1,sigma_std_curve,envir_concentration.1,envir_concentration.2,envir_concentration.3,envir_concentration.4,envir_concentration.5,envir_concentration.6,envir_concentration.7,envir_concentration.8,envir_concentration.9,envir_concentration.10,envir_concentration.11,envir_concentration.12,envir_concentration.13,envir_concentration.14,envir_concentration.15,envir_concentration.16,envir_concentration.17,envir_concentration.18,envir_concentration.19,envir_concentration.20,envir_concentration.21,envir_concentration.22,envir_concentration.23,envir_concentration.24,envir_concentration.25,envir_concentration.26,envir_concentration.27,envir_concentration.28,envir_concentration.29,envir_concentration.30,envir_concentration.31,envir_concentration.32,envir_concentration.33,envir_concentration.34,envir_concentration.35,envir_concentration.36,envir_concentration.37,envir_concentration.38,envir_concentration.39,envir_concentration.40,envir_concentration.41,envir_concentration.42,envir_concentration.43,envir_concentration.44,envir_concentration.45,envir_concentration.46,envir_concentration.47,envir_concentration.48,envir_concentration.49,envir_concentration.50,envir_concentration.51,envir_concentration.52,envir_concentration.53,envir_concentration.54,envir_concentration.55,envir_concentration.56,sigma_envir_qPCR,mu_std_curve.1,mu_std_curve.2,mu_std_curve.3,mu_std_curve.4,mu_std_curve.5,mu_qPCR_envir.1,mu_qPCR_envir.2,mu_qPCR_envir.3,mu_qPCR_envir.4,mu_qPCR_envir.5,mu_qPCR_envir.6,mu_qPCR_envir.7,mu_qPCR_envir.8,mu_qPCR_envir.9,mu_qPCR_envir.10,mu_qPCR_envir.11,mu_qPCR_envir.12,mu_qPCR_envir.13,mu_qPCR_envir.14,mu_qPCR_envir.15,mu_qPCR_envir.16,mu_qPCR_envir.17,mu_qPCR_envir.18,mu_qPCR_envir.19,mu_qPCR_envir.20,mu_qPCR_envir.21,mu_qPCR_envir.22,mu_qPCR_envir.23,mu_qPCR_envir.24,mu_qPCR_envir.25,mu_qPCR_envir.26,mu_qPCR_envir.27,mu_qPCR_envir.28,mu_qPCR_envir.29,mu_qPCR_envir.30,mu_qPCR_envir.31,mu_qPCR_envir.32,mu_qPCR_envir.33,mu_qPCR_envir.34,mu_qPCR_envir.35,mu_qPCR_envir.36,mu_qPCR_envir.37,mu_qPCR_envir.38,mu_qPCR_envir.39,mu_qPCR_envir.40,mu_qPCR_envir.41,mu_qPCR_envir.42,mu_qPCR_envir.43,mu_qPCR_envir.44,mu_qPCR_envir.45,mu_qPCR_envir.46,mu_qPCR_envir.47,mu_qPCR_envir.48,mu_qPCR_envir.49,mu_qPCR_envir.50,mu_qPCR_envir.51,mu_qPCR_envir.52,mu_qPCR_envir.53,mu_qPCR_envir.54,mu_qPCR_envir.55,mu_qPCR_envir.56
-81.6386,0.967594,0.147805,5,31,0,118.431,38.4488,-2.67204,0.929158,0.0115117,0.43013,0.792929,1.039,0.934006,0.905776,1.56656,1.3135,0.981161,0.442395,0.187066,-0.121746,0.126243,0.172893,-0.0447796,-0.153694,0.30015,0.451042,0.514096,-0.155299,-0.167914,-0.42623,-0.268781,-0.090341,1.14612,1.24095,1.46167,0.308221,-0.292977,0.752763,1.15037,0.775459,0.181056,1.90388,1.95318,1.48289,1.47957,1.75538,-0.782957,1.56568,0.944136,0.925771,0.486223,0.698947,0.213655,0.997271,0.526173,0.555983,0.262202,1.00165,1.43608,-1.79115,-0.299099,-1.15097,1.01312,0.639692,0.0798272,25.0886,27.7606,30.4326,33.1047,35.7767,38.418,37.2994,36.33,35.6725,35.9531,36.0285,34.2628,34.939,35.8271,37.2667,37.9489,38.7741,38.1114,37.9868,38.5684,38.8594,37.6467,37.2436,37.0751,38.8637,38.8974,39.5877,39.1669,38.6901,35.3863,35.1329,34.5431,37.6252,39.2316,36.4373,35.3749,36.3767,37.965,33.3615,33.2298,34.4864,34.4953,33.7583,40.5408,34.2652,35.926,35.9751,37.1495,36.5811,37.8779,35.784,37.0428,36.9631,37.7481,35.7723,34.6115,43.2348,39.248,41.5242,35.7417,36.7395
-85.2174,0.830847,0.147805,5,31,0,119.646,38.424,-2.65411,0.919385,-0.00801851,0.482436,0.92033,1.04368,1.00914,1.02535,1.4842,1.40168,0.88277,0.492879,0.114276,-0.110972,0.0715249,0.21183,-0.025307,-0.163338,0.267299,0.411622,0.529912,-0.18851,-0.186738,-0.416201,-0.273733,-0.0448552,1.2499,1.25786,1.39277,0.300002,-0.321993,0.914046,1.14197,0.715862,0.236915,1.84262,1.9162,1.46282,1.55998,1.77649,-0.62045,1.65613,0.938446,1.19186,0.521465,0.682627,0.21494,1.01461,0.549518,0.436397,0.241217,0.754073,1.36976,-1.83587,-0.380983,-1.02419,1.10655,0.581624,0.105854,25.1534,27.8075,30.4616,33.1157,35.7698,38.4452,37.1435,35.9813,35.6539,35.7456,35.7026,34.4847,34.7038,36.081,37.1158,38.1207,38.7185,38.2341,37.8617,38.4911,38.8575,37.7145,37.3315,37.0175,38.9243,38.9196,39.5286,39.1505,38.543,35.1066,35.0855,34.7274,37.6277,39.2786,35.998,35.393,36.524,37.7952,33.5334,33.3382,34.5415,34.2836,33.709,40.0707,34.0284,35.9332,35.2606,37.0399,36.6122,37.8535,35.7311,36.9655,37.2657,37.7837,36.4226,34.7885,43.2966,39.4351,41.1423,35.487,36.8803
-94.3036,0.890949,0.147805,5,31,0,126.723,39.0883,-2.7301,1.10186,0.97768,1.21169,1.5072,1.47548,1.01887,0.894765,0.76972,0.188013,0.724524,1.01365,0.976124,0.455132,-0.247727,-0.362875,0.538333,0.535157,0.107746,0.913102,-0.504481,0.174819,0.756166,-0.341145,-0.0500816,0.431641,0.708663,1.28434,1.69065,0.499527,0.13337,1.57118,1.37309,1.25356,0.475764,2.06944,2.01971,1.11475,1.35265,1.69686,-0.428138,1.78882,0.153707,0.162191,1.1073,0.91182,0.564331,1.63396,0.952649,1.10137,1.08795,1.90522,0.995738,-0.607712,0.286292,-1.31829,-0.0488069,1.17361,0.00752678,25.4378,28.1679,30.898,33.6281,36.3582,36.4191,35.7803,34.9735,35.0601,36.3067,36.6455,36.9869,38.575,37.1103,36.3209,36.4234,37.8458,39.7646,40.079,37.6186,37.6273,38.7942,36.5954,40.4656,38.611,37.0239,40.0197,39.225,37.9099,37.1536,35.5819,34.4727,37.7245,38.7242,34.7988,35.3396,35.666,37.7894,33.4385,33.5743,36.0449,35.3954,34.4557,40.2572,34.2046,38.6687,38.6455,36.0653,36.5989,37.5476,34.6274,36.4875,36.0815,36.1181,33.8869,36.3698,40.7474,38.3067,42.6874,39.2216,35.8842
-74.0654,0.995878,0.147805,5,31,0,122.466,39.415,-3.00938,0.813083,0.755226,0.815858,1.3094,1.29996,1.2071,1.01326,1.66831,1.98211,0.951825,0.683243,0.383176,0.338416,0.373505,0.400026,0.230094,0.211726,0.650321,0.673941,0.486489,-0.0271477,0.218769,-0.0623067,0.232378,0.368063,1.32338,1.58095,1.4255,0.457476,0.0679763,1.14841,1.53062,1.04032,0.751655,1.93492,1.97768,1.4015,1.58021,1.98261,0.143827,1.63617,0.972182,1.26358,0.810741,0.888307,0.592114,1.36503,0.953277,0.9803,0.432466,0.98808,1.50683,-0.813429,0.233747,-0.669246,1.30104,0.793151,0.410714,24.3681,27.3775,30.3869,33.3963,36.4057,37.1423,36.9598,35.4746,35.503,35.7824,36.3658,34.3945,33.4501,36.5506,37.3589,38.2619,38.3966,38.291,38.2112,38.7226,38.7779,37.458,37.3869,37.951,39.4967,38.7567,39.6026,38.7157,38.3074,35.4325,34.6574,35.1252,38.0383,39.2105,35.959,34.8088,36.2843,37.153,33.5921,33.4635,35.1974,34.6596,33.4486,38.9822,34.4912,36.4894,35.6125,36.9752,36.7418,37.6331,35.3072,36.5463,36.465,38.1136,36.4415,34.8804,41.863,38.7116,41.4291,35.4997,37.0282
-69.9163,0.996456,0.147805,5,31,0,94.1301,39.4966,-2.91803,0.866232,0.692431,1.05048,1.08235,1.21118,1.38946,1.35199,0.831391,0.203864,1.03424,1.13397,1.01836,0.583205,0.0474477,0.0404998,0.70424,0.497133,0.257335,1.01711,0.0592781,0.343715,0.64342,-0.282658,0.0817364,0.416734,1.0434,1.19246,1.54524,0.58241,-0.15814,1.58008,1.27474,1.43399,0.447404,1.84551,2.14139,1.43315,1.60805,1.7186,-0.63321,1.96664,0.709185,0.485615,1.05419,1.01265,0.533204,1.4403,1.03803,1.01752,1.00128,1.69226,1.07462,-0.883807,0.323208,-1.13906,0.511544,1.21737,0.00556479,24.9064,27.8245,30.7425,33.6605,36.5785,37.476,36.4312,36.3383,35.9623,35.4421,35.5514,37.0706,38.9017,36.4786,36.1876,36.525,37.7948,39.3581,39.3784,37.4416,38.0459,38.7457,36.5286,39.3236,38.4936,37.6191,40.3214,39.2581,38.2805,36.4519,36.0169,34.9875,37.7971,39.958,34.8859,35.7768,35.3122,38.191,34.1113,33.2479,35.3146,34.8042,34.4817,41.3443,33.7579,37.4272,38.0795,36.4204,36.5416,37.9407,35.2937,36.4676,36.5274,36.5748,34.5585,36.3608,42.0756,38.5534,42.8204,38.0039,35.9443
-58.8218,0.994322,0.147805,4,15,0,102.439,39.6006,-3.05235,0.7518,0.781449,1.19876,1.30593,1.38926,1.12584,0.914198,1.32884,1.0095,1.25659,0.970871,0.428109,0.267064,0.314738,0.125548,0.378285,0.494599,0.395594,0.762216,0.205094,0.0788171,0.704135,-0.134339,0.258683,-0.140722,1.25419,1.20677,1.39266,0.55953,-0.0903944,1.08622,1.17341,1.13232,0.945818,1.85801,2.1374,1.44271,1.53479,1.85433,-0.178286,1.8893,0.686397,0.742415,0.920941,0.945426,0.613704,1.44444,0.766946,0.672947,0.871749,1.09951,1.54176,-0.756448,0.637292,-0.541466,0.498065,1.01799,0.00809145,24.3388,27.3912,30.4435,33.4959,36.5482,37.2153,35.9415,35.6144,35.3601,36.1641,36.8101,35.5445,36.5192,35.765,36.6371,38.2938,38.7854,38.6399,39.2174,38.4459,38.0909,38.3931,37.274,38.9746,39.36,37.4513,40.0106,38.811,40.0301,35.7723,35.9171,35.3497,37.8927,39.8765,36.285,36.0189,36.1443,36.7136,33.9293,33.0765,35.1969,34.9159,33.9405,40.1448,33.8338,37.5055,37.3345,36.7895,36.7148,37.7273,35.1917,37.2596,37.5465,36.9397,36.2445,34.8946,41.9095,37.6553,41.2533,38.0803,36.4933
-70.4331,0.867261,0.147805,5,31,0,94.7995,39.2449,-2.90164,0.970282,0.431311,0.773549,1.22967,1.16657,1.27808,1.19515,1.00952,0.932202,0.572288,0.81381,0.906671,0.617498,-0.0733155,0.215435,0.445136,0.408671,0.408035,0.868817,0.406866,0.419458,0.0179627,-0.654337,0.0397245,0.972885,0.922855,1.32823,1.65809,0.48647,0.235055,1.68604,1.51627,1.03727,0.489168,2.06888,1.6734,1.33203,1.43523,1.7296,-0.364442,1.42697,0.592099,0.969313,0.871578,0.974649,0.521009,1.17748,1.15743,1.09518,0.64409,1.67568,0.913201,-1.06299,-0.348889,-0.913095,0.900302,0.981854,0.134473,24.7367,27.6384,30.54,33.4417,36.3433,37.9934,37.0004,35.6769,35.86,35.5364,35.777,36.3157,36.54,37.5844,36.8836,36.6141,37.4532,39.4577,38.6198,37.9533,38.0591,38.061,36.7239,38.0644,38.0278,39.1928,41.1436,39.1297,36.422,36.5671,35.3909,34.4338,37.8334,38.5629,34.3527,34.8453,36.2351,37.8256,33.2418,34.3893,35.3799,35.0804,34.2263,40.3024,35.1044,37.5269,36.4323,36.7159,36.4169,37.7332,35.8283,35.8865,36.0671,37.376,34.3827,36.5952,42.3294,40.2573,41.8944,36.6326,36.396
-71.7654,0.989523,0.147805,5,31,0,100.116,38.9493,-2.87122,0.850814,0.541652,1.11589,1.26455,1.3263,1.00827,0.786406,1.37523,0.899338,1.19483,0.904191,0.0176099,-0.116763,0.126624,-0.0678121,0.300941,0.143674,0.272687,0.542776,-0.140501,-0.150054,0.661238,-0.244845,0.0763201,-0.38023,1.0673,1.1237,1.32624,0.380646,-0.295711,1.02727,1.06251,1.01295,0.515471,1.83168,2.17487,1.35131,1.49101,1.77509,-0.324795,1.91761,0.701336,0.553652,0.798433,0.651891,0.431616,1.4233,0.515643,0.479247,0.789538,0.976871,1.50387,-1.04372,0.51373,-0.687597,0.337128,0.831608,0.0403306,24.5933,27.4645,30.3357,33.2069,36.0781,37.3941,35.7454,35.3185,35.1412,36.0544,36.6914,35.0008,36.3672,35.5187,36.3532,38.8988,39.2846,38.5858,39.1441,38.0853,38.5368,38.1664,37.3909,39.3528,39.3802,37.0508,39.6524,38.7302,40.0411,35.8849,35.723,35.1414,37.8564,39.7984,35.9998,35.8986,36.0409,37.4693,33.6902,32.7048,35.0695,34.6683,33.8527,39.8819,33.4435,36.9357,37.3597,36.6569,37.0776,37.7101,34.8627,37.4688,37.5733,36.6824,36.1445,34.6314,41.9461,37.4743,40.9236,37.9814,36.5616
-75.3374,0.960522,0.147805,5,31,0,97.2934,38.9461,-2.85269,0.946704,0.340264,0.640114,0.729407,1.09404,1.26916,0.79873,0.590357,0.622868,0.749172,0.524508,0.80471,0.463909,-0.284855,0.0773412,0.185411,0.348663,0.225533,0.868974,0.0110497,0.0635054,0.319765,-0.62839,-0.269552,0.820634,1.0978,1.37141,1.57618,0.455924,0.414181,1.47133,1.2033,1.14911,0.408321,1.90163,1.57482,1.07106,1.47999,1.69555,-0.445687,1.49853,0.666009,0.905111,0.946318,0.976544,0.374073,1.39173,0.898511,1.09917,0.783648,1.24754,1.14361,-0.772121,0.0373053,-1.88995,1.33992,0.802145,0.0917371,24.6826,27.5353,30.388,33.2407,36.0934,37.9754,37.12,36.8653,35.8251,35.3256,36.6675,37.262,37.1692,36.8089,37.4498,36.6505,37.6227,39.7587,38.7254,38.4172,37.9514,38.3027,36.4672,38.9146,38.7649,38.0339,40.7387,39.715,36.6051,35.8144,35.0339,34.4497,37.6455,37.7645,34.7488,35.5134,35.668,37.7813,33.5213,34.4536,35.8907,34.7241,34.1092,40.2175,34.6712,37.0462,36.3641,36.2465,36.1603,37.879,34.9759,36.3829,35.8105,36.7106,35.3872,35.6837,41.1487,38.8397,44.3375,35.1237,36.6578
-68.1343,0.997725,0.147805,5,31,0,99.6944,38.8962,-2.76448,0.833144,0.356941,0.838082,1.13155,1.22145,1.30127,0.691636,1.19623,1.10886,0.819396,0.886137,0.365055,0.103787,0.000844879,-0.0739139,0.442742,0.225515,0.396723,0.518298,0.321566,-0.120698,0.53562,-0.22797,-0.0171522,0.0970865,0.93808,1.28062,1.51158,0.00137417,-0.637504,1.10809,1.52665,0.972621,0.407476,2.18579,1.89398,1.63002,1.3304,1.80221,-0.742583,1.84099,0.384066,0.256788,0.995998,0.666651,0.518142,1.35068,0.889469,0.982776,0.739786,1.46487,1.11745,-1.52226,-0.189512,-0.609005,0.398545,0.954346,0.126053,25.0738,27.8383,30.6028,33.3672,36.1317,37.9094,36.5793,35.7681,35.5195,35.2989,36.9842,35.5892,35.8308,36.631,36.4465,37.887,38.6093,38.8939,39.1005,37.6723,38.2728,37.7995,37.4634,38.0072,39.2299,37.4155,39.5264,38.9436,38.6278,36.3029,35.356,34.7175,38.8924,40.6586,35.8329,34.6758,36.2074,37.7697,32.8536,33.6603,34.39,35.2183,33.914,40.9491,33.8068,37.8345,38.1863,36.1428,37.0533,37.4638,35.1623,36.4373,36.1793,36.8511,34.8466,35.807,43.1045,39.4201,40.5798,37.7944,36.2579
-65.9192,0.983308,0.147805,5,31,0,100.682,39.0735,-2.93658,0.862823,0.668114,0.976041,1.14901,1.12622,0.922316,1.19134,1.09587,0.630057,0.863276,0.84408,0.875186,0.366627,-0.0233206,0.181735,0.279323,0.299658,0.220267,0.891891,-0.0954995,0.350669,0.137835,-0.33641,0.0907419,0.198526,1.01812,1.27751,1.28371,0.797617,0.5173,1.41778,0.920564,0.991847,0.597727,1.57258,1.83673,0.938203,1.59778,1.54964,-0.0521177,1.37759,0.751076,1.18619,0.603576,0.972348,0.372056,1.15846,0.695697,0.475097,0.602751,1.08466,1.26041,-0.58786,0.332241,-1.22384,0.769852,0.81081,0.140512,24.3906,27.3271,30.2637,33.2003,36.1369,37.1115,36.2073,35.6993,35.7662,36.365,35.575,35.8554,37.2233,36.5384,36.5948,36.5034,37.9969,39.142,38.5398,38.2532,38.1935,38.4267,36.4544,39.3539,38.0437,38.6687,40.0614,38.807,38.4905,36.0837,35.322,35.3038,36.7312,37.5544,34.91,36.3702,36.1608,37.3182,34.4555,33.6798,36.3184,34.3815,34.5228,39.2265,35.0281,36.8679,35.5901,37.301,36.2181,37.9809,35.6716,37.0305,37.6783,37.3035,35.8883,35.3722,40.7998,38.0978,42.6674,36.8127,36.6925
-67.4613,0.954367,0.147805,5,31,0,97.257,39.2289,-2.97315,0.913535,0.625146,0.865414,0.976275,1.57022,1.26819,0.860589,0.85467,0.669673,0.984956,0.896509,0.448169,0.495428,0.191113,0.526883,0.28052,0.35593,0.0763879,0.639342,0.0634335,-0.0613054,0.355826,-0.209547,0.148262,0.383308,1.11044,1.61935,1.27452,0.0291641,0.110663,1.5286,1.4313,1.15839,0.579523,1.92104,1.64843,1.62412,1.67493,1.82401,-0.513385,1.72515,0.674466,0.886252,0.523846,0.925492,0.852736,1.35665,0.227899,0.635327,0.878616,1.24772,1.30119,-0.896783,0.0451267,-0.999091,0.667376,0.793761,0.00721678,24.3632,27.3363,30.3095,33.2826,36.2558,37.3703,36.6559,36.3263,34.5604,35.4584,36.6703,36.6879,37.2379,36.3005,36.5635,37.8965,37.756,38.6607,37.6624,38.3949,38.1707,39.0018,37.3281,39.0403,39.4112,38.171,39.8519,38.7881,38.0893,35.9274,34.4144,35.4396,39.1422,38.8999,34.6842,34.9735,35.7849,37.5059,33.5174,34.3279,34.4002,34.2491,33.8059,40.7553,34.0998,37.2236,36.594,37.6715,36.4773,36.6936,35.1954,38.5514,37.34,36.6167,35.5193,35.3603,41.8952,39.0948,42.1994,37.2447,36.869
-68.0456,0.883135,0.147805,5,31,0,98.6196,39.2221,-2.99508,0.846482,0.57923,1.04645,1.53797,0.895673,1.03735,1.1271,1.5104,1.17082,0.82,0.813471,0.781252,0.17253,0.0185091,-0.273713,0.476784,0.193619,0.723594,0.931072,0.365259,0.561671,0.453657,-0.265388,0.13886,0.279616,1.02999,0.999816,1.65956,1.0066,-0.0669092,1.06528,1.14721,0.950455,0.416869,1.89034,2.13385,1.08481,1.28254,1.66016,-0.0744466,1.6352,0.698477,0.742015,1.11474,0.730119,0.217892,1.27134,1.58287,1.01296,0.62815,1.4623,1.19125,-0.930901,0.207769,-0.895652,0.596651,1.09691,0.224301,24.2467,27.2417,30.2368,33.2319,36.227,37.4872,36.0879,34.6157,36.5395,36.1151,35.8463,34.6983,35.7154,36.7661,36.7857,36.8822,38.7053,39.1666,40.0419,37.7941,38.6422,37.0548,36.4334,38.1281,37.5398,37.8633,40.0169,38.8062,38.3846,36.1372,36.2275,34.2515,36.2072,39.4225,36.0315,35.7861,36.3754,37.9735,33.5603,32.831,35.973,35.3807,34.2498,39.445,34.3245,37.1301,36.9997,35.8833,37.0353,38.5695,35.4143,34.4812,36.1882,37.3407,34.8423,35.6542,42.0102,38.5998,41.9046,37.435,35.9367
-77.3924,0.443818,0.147805,5,31,0,106.536,38.909,-2.87053,0.988643,0.347008,0.867555,0.944317,1.60087,1.38535,1.26626,0.888175,0.575571,0.791461,0.821022,0.35824,0.486065,0.0722449,0.337192,0.254055,0.349933,0.0404922,0.525091,-0.0135751,-0.102343,0.383216,-0.282161,0.00618687,0.274901,1.0489,1.62072,1.38039,-0.0483171,0.312059,1.66066,1.3231,1.23427,0.701702,2.06833,1.91597,1.69345,1.76049,1.79074,-0.566502,1.51531,0.596132,0.961697,0.691634,1.01805,0.852608,1.53775,0.43673,0.843287,0.771979,1.31471,1.32421,-1.09468,0.219268,-1.18728,1.04496,0.640675,0.0329469,24.5563,27.4269,30.2974,33.1679,36.0385,37.9129,36.4186,36.1983,34.3136,34.9323,35.2741,36.3595,37.2568,36.6371,36.5522,37.8807,37.5137,38.7016,37.9411,38.1797,37.9045,38.7928,37.4017,38.948,39.2028,37.809,39.7189,38.8912,38.1199,35.8981,34.2567,34.9465,39.0477,38.0132,34.142,35.111,35.366,36.8947,32.9718,33.4091,34.0479,33.8555,33.7686,40.5352,34.5593,37.1978,36.1484,36.9236,35.9867,36.4616,34.4948,37.6553,36.4883,36.693,35.1351,35.1078,42.0513,38.2796,42.3171,35.9094,37.0699
-77.9836,0.945038,0.147805,5,31,0,112.175,39.2256,-2.91919,0.885127,0.31509,0.927398,1.18356,1.09817,1.06185,0.997759,0.748294,0.469831,0.463541,0.63501,0.927867,0.538391,-0.480269,0.383185,0.291101,0.415211,0.713229,0.983878,-0.00300487,0.365774,0.527858,-0.356334,0.3901,0.233734,0.872609,1.69207,1.22778,0.481382,0.332094,1.13402,1.25666,1.06126,0.220556,1.81634,2.06172,1.21327,1.50508,1.85292,-0.513367,1.54056,0.954045,0.661914,0.931284,0.755802,-0.00842047,1.23868,1.2341,0.452344,0.731521,1.29818,1.37394,-0.615428,0.00962796,-0.671529,0.638037,1.05306,0.0548993,24.6297,27.5488,30.468,33.3872,36.3064,38.3058,36.5183,35.7706,36.0198,36.1259,36.313,37.0412,37.8541,37.8724,37.3719,36.517,37.6539,40.6276,38.107,38.3758,38.0135,37.1436,36.3535,39.2344,38.1578,37.6847,40.2658,38.0868,38.5433,36.6783,34.2861,35.6415,37.8204,38.2562,35.9152,35.5572,36.1276,38.5818,33.9234,33.207,35.6838,34.832,33.8166,40.7242,34.7284,36.4406,37.2933,36.507,37.0193,39.2502,35.6097,35.623,37.9051,37.0902,35.436,35.2148,41.0222,39.1975,41.1859,37.363,36.1515
-66.2684,0.99987,0.147805,5,31,0,103.121,39.1673,-2.9415,0.860405,0.434269,0.680319,1.24051,1.16706,0.952896,1.04915,1.37322,0.453609,0.86144,0.886294,0.615018,0.35076,-0.114422,0.282979,0.525242,0.402123,0.256315,0.790581,0.458681,0.282118,0.215975,-0.386118,-0.169085,0.719941,0.869446,1.3262,1.31885,0.684255,0.23704,1.47974,1.59474,1.02774,0.28158,1.68451,2.2338,1.29156,1.83311,1.73019,-0.501393,1.50843,0.7421,0.630481,1.04044,0.847162,0.0462804,1.15422,1.44012,0.441508,0.911187,1.31913,1.36221,-0.908856,0.137243,-1.25731,0.812626,0.785524,0.129601,24.4598,27.4013,30.3428,33.2843,36.2258,37.8899,37.1661,35.5183,35.7344,36.3643,36.0812,35.1279,37.833,36.6333,36.5602,37.3582,38.1355,39.5038,38.3349,37.6223,37.9844,38.4133,36.8418,37.8181,38.3374,38.532,40.303,39.6646,37.0496,36.6098,35.2663,35.2879,37.1545,38.47,34.8146,34.4763,36.1442,38.339,34.2123,32.5965,35.3681,33.7752,34.0779,40.6421,34.7302,36.9844,37.3127,36.1068,36.6753,39.0311,35.7721,34.9311,37.8686,36.487,35.2871,35.1603,41.8407,38.7636,42.8656,36.7769,36.8566
-65.652,0.972778,0.147805,5,31,0,96.813,39.1751,-2.92495,0.856471,0.652281,1.26445,1.18713,1.36508,1.35324,0.935637,0.960308,1.34733,0.889469,0.84906,0.617647,0.171998,0.243402,-0.0685255,0.152548,0.128619,0.377961,0.741817,-0.124159,-0.014218,0.430838,-0.241721,0.175559,-0.141478,1.1904,1.29099,1.67318,0.220643,-0.256061,1.27806,0.980907,1.09037,0.516926,2.19635,1.65623,1.40548,1.17731,1.69274,-0.243854,1.80834,0.606317,0.955647,0.630448,0.840072,0.94374,1.47119,0.323361,1.15838,0.558506,1.36052,1.12605,-1.19407,0.0463644,-0.832856,0.455018,1.06095,0.00980862,24.5504,27.4753,30.4003,33.3252,36.2502,37.2672,35.4767,35.7028,35.1823,35.217,36.4384,36.3663,35.2343,36.5735,36.6917,37.3685,38.672,38.4632,39.3756,38.7289,38.7989,38.0696,37.0054,39.5383,39.2167,37.915,39.8822,38.6616,39.589,35.6933,35.3991,34.2812,38.5298,39.9241,35.4369,36.306,35.9859,37.6632,32.7509,34.3308,35.0642,35.7316,34.224,39.8884,33.8858,37.4017,36.3799,37.3311,36.718,36.4147,34.872,38.2293,35.7869,37.5415,35.1957,35.8815,42.6677,39.0395,41.6112,37.8442,36.0719
-63.8361,0.888309,0.147805,5,31,0,92.6224,38.9674,-2.77353,0.821112,0.182566,0.99498,1.12152,1.14772,0.99682,1.01058,1.55854,0.820436,0.961339,0.730705,0.540023,0.102271,-0.127567,0.0709785,0.523699,0.0453242,0.565332,0.715304,-0.0551938,-0.0373016,0.294026,-0.28782,-0.214104,0.609118,0.855051,1.19983,1.45061,0.60729,0.250804,1.1682,1.19896,1.27164,0.61478,1.8912,2.06416,1.30443,1.49225,2.03603,-0.692376,1.63515,0.720927,0.857484,0.583006,0.834781,0.68691,1.33243,0.867539,0.508135,0.84106,1.43954,1.24337,-1.46065,0.332644,-1.34354,0.728304,0.441985,0.0234117,25.0997,27.8733,30.6468,33.4203,36.1938,38.461,36.2078,35.8568,35.7841,36.2027,36.1645,34.6447,36.6919,36.3011,36.9407,37.4696,38.6837,39.3212,38.7705,37.5149,38.8417,37.3994,36.9835,39.1204,39.0708,38.1519,39.7656,39.5612,37.278,36.5959,35.6396,34.9441,37.283,38.2718,35.7273,35.642,35.4404,37.2623,33.7221,33.2424,35.3495,34.8286,33.3204,40.8877,34.4322,36.9679,36.5891,37.3504,36.6521,37.0622,35.2718,36.5612,37.558,36.6347,34.9748,35.5188,43.0185,38.0448,42.6937,36.9474,37.7415
-67.8763,0.909168,0.147805,5,31,0,99.1795,39.2205,-3.02542,0.891375,0.756485,0.898806,1.20483,1.27843,1.34536,1.1857,0.887068,1.22785,0.83059,0.908131,0.545595,0.565626,0.417293,0.325351,0.325436,0.355375,0.262626,0.447993,0.51936,0.337755,0.603134,-0.296272,-0.0662564,0.081585,1.09778,0.845761,1.36646,0.284347,-0.227088,1.16703,1.34949,0.803948,0.288344,1.84223,1.81614,1.37078,1.55667,1.25654,-0.298677,1.67194,0.690808,0.504329,1.09328,0.773045,0.463061,1.23489,0.858398,0.743519,0.641307,1.14318,1.16186,-0.691772,-0.0625865,-1.09032,0.480074,1.45744,0.214834,24.0934,27.1188,30.1443,33.1697,36.1951,36.9318,36.5013,35.5754,35.3527,35.1503,35.6333,36.5368,35.5058,36.7076,36.473,37.5699,37.5093,37.958,38.2362,38.2359,38.1454,38.426,37.8652,37.6492,38.1987,37.3958,40.1169,39.421,38.9737,35.8993,36.6617,35.0864,38.3603,39.9076,35.6898,35.1377,36.7882,38.3482,33.647,33.7259,35.0733,34.5109,35.419,40.1241,34.1622,37.1305,37.6947,35.9129,36.8817,37.8196,35.4845,36.6235,36.9711,37.2803,35.7619,35.7054,41.3134,39.4099,42.5192,37.7681,34.8112
